text,tag
טמאין ולא מיטמאין חוץ,-1
בהמה בין רגלי,-1
כנוגע במת וצד שני,-1
שנתבאר ופשוט הוא,-1
סאה שכתב שם תחילת,-1
ממה שימשך לאוירה הנה החבית טהורה שכלי,-1
משמע דמאן דאמר,-1
הטעם דכיון דהכא,-1
שאר הפתחים ואם כוונתו כאן בחלון ד',-1
הערס סותמת את,-1
כיון דאינה באה במדה טומאה תחתיה,-1
הטומאה משא''כ שם שאין,-1
רבינו בפי' המשנה ויש פה חסרון בספרי,-1
אלמא לאו בר קבולי טומאה הוא וכן,-1
למדנו שאין עונשין מן,-1
ואע''פ שכבר נתבאר שאפילו,-1
כבר התפשטה הטומאה בכולה ר''ל,-1
הבית בד''א בזמן שיש בה,-1
ובעדיות רבי יהושע ורבי,-1
אלא כדי שלא יבוא לאכול ובמת משמע,-1
ואין צריך לטפח ועוד תנאי שני,-1
בהם פותח טפח,-1
שיביא את הטומאה,-1
משנה זיז שהוא סובב את,-1
גבי היו הקורות העליונות,-1
בפני הטומאה הסככות והפרעות שהם יכולים,-1
שם שטעם רשב''ג מפני שהב''ח,-1
(דף ל':) פלוגתא ופסק,-1
יהושע ואפשר דליה לא ס''ל ומאחר,-1
טומאת שבעה ואפשר דה''ק,-1
"ע""ב) ויש בספרים",-1
פתיל לטומאה אבל אם טומאה,-1
מטמא שנים ופוסל אחד דזב,-1
לפיכך אם היה בהיקף וכו': כתב,-1
נראה שהטעם שמאחר שהיה בה חלל,-1
קראו מוציא דברים מפשטן לפי שפסק,-1
טפח העלייה טהורה,-1
ניחא אלא חוצצין,-1
שזכרנו עכ''ל: כתב הראב''ד או על גבה,-1
מאהיל על הטומאה וצ''ל דמיירי כשאין הטומאה,-1
נשתייר לנו יותר,-1
עצמו אם נשאר עליו בשר כזית,-1
הפורש מן החי טהור ואבר,-1
ומה שכתב עד שתהיינה ארכובותיו נוקשות,-1
מן החי ובפרק,-1
שאינה מטמאה מגבה אבל מתוכה טמאה,-1
ועינו קמורה לחוץ והאהילו עליו,-1
הראב''ד זה שיבוש,-1
עד שיחסר מכדי,-1
טפח על טפח אלא,-1
אין באויר פותח טפח אין הטומאה עוברת,-1
טפח יתר מכאן מביאה את,-1
כוונת הראב''ד לא מצאתי מי,-1
הבית טמא תוכה וגבה טהור,-1
נעשים אהלים לטמא כלים,-1
העכו''ם אם אינן מעורבים וכו',-1
ואם לאו הבית טמא וכנגד הארובה,-1
הא מזה הטעם בעצמו היה,-1
לגומרו או שקראו חבירו או שחשכה,-1
הנקב אשר בשפלות,-1
צריך לומר שסמך כאן על מ''ש שם,-1
שהוא למעלה מי''ב טפחים הנה הוא יביא,-1
אם יש שם פותח טפח הכל טמא,-1
טפח דמשמע דיהיב,-1
והילכך טומאה באחד מהם,-1
על כרחיך דאל''כ,-1
נטוי לאהל ותורת בית עליו לענין לחוץ,-1
חלולה שהיא כלי שלם וכו',-1
מה שבתוכו טהור מיירי בשדלת,-1
בחלון שעשה אותו האדם לתשמיש וכו',-1
תחתיה ונמצא שהן,-1
אהלים לטהר ואילו לא היה שם כוורת,-1
וכו' עד שאין בית,-1
דאין כלי טמא חוצץ אעפ''י שהטומאה,-1
תקוע בחוזק אלא רפוי וכיון שהוא,-1
אפילו גבוהות מן הארץ אלף,-1
שם רבינו זה הזיז,-1
ערב דהוה ליה כלים בכלים ואדם,-1
מכולם המת שהוא מטמא באהל מה,-1
"(דף קי""ד ע""ב) אמרי' דא''ל רבה",-1
שהוא בתוך הבית פשיטא,-1
מטמא באהל והוא,-1
מזה הנה הוא,-1
והיינו כברייתו שלא חסר העצם אך,-1
שאם תעלה וכו' כלומר שאינה,-1
מן הזיז ופירש,-1
תורה לבשל אלא כדי,-1
אהל הוי כאילו היא,-1
וכו' אינן טמאים וכו',-1
שאבד קבר בתוכה שהוא מטמא באהל,-1
דבקעה הטומאה ועברה בתוכה,-1
ע''ג זה וכו' וכן שתי יריעות שהן,-1
והתנה שיהיה סתום לאפוקי שלא יהא פתוח,-1
דאי בטפח המשוך לפניה היה הבית טמא,-1
יתר מכאן מביאה את הטומאה בפותח,-1
מלמטה טמא וכל שאינו,-1
ואנו צריכים הטומאה טפח ואמנם,-1
וגם בזה הטעם משום דכיון דהכא פיה,-1
"דקידושין (דף כ""ה)",-1
הנוגע בשניה טמא טומאת שבעה,-1
משנה החור שבדלת,-1
חוצץ א''כ דין כוורת המחזקת,-1
תוכה טמא או גבה טמא או,-1
מחזקת ארבעים סאה,-1
שני תנורים ישנים אין טמא אלא ביניהם,-1
תחתיה או על גבה מבחוץ,-1
בפני הטומאה רואים את,-1
וכבר נודע שזה,-1
וכן פחות מכביצה אוכלים שאינם מוכשרים,-1
או מיעטו: ועל מ''ש,-1
פסק כמותו משום דמשמע שם,-1
דהיינו גג וכותליו אלא לכותל,-1
בוקעת ועולה בוקעת,-1
אם קדמה הטומאה,-1
זה עד שהוא נראה בבית,-1
שאמר למעלה פ''ו מטהר,-1
בכלים הילכך הנוגע בו מתוכו אחר שפינה,-1
שהכריע מדקתני הם טמאים גם מה,-1
דהיכא דפיה לפנים,-1
גבי היה הסיכוך מדובלל: בית,-1
כולו טמא לפי שהטומאה בתוך הבית לא,-1
טומאה בעין טהור התנור כדתנן פ''ח,-1
וטומאה בתוכה או על גבה,-1
שאם אינם באים במדה אינן חוצצין,-1
את הכל וכו',-1
פה בספרי הדפוס חסרון וכך,-1
גבוהה מהארץ טפח דין,-1
טמא פירוש במוטה על,-1
ושינה רבינו לשון,-1
וע''ג כיון דכלי היא הא אמרן,-1
יהיה יוצא מאחר המגדל לגמרי אלא,-1
ד''ת אהל כל,-1
בהדי כלי תני נמי הכא,-1
הפרס טהור וכו' א''א,-1
אצל רבי חלפתא א''ל מה אתה [אומר],-1
ריש פ''ה דאהלות וכב''ה,-1
אתקן שיהיו דברי,-1
כתב שטעם שהבית,-1
אינה עוברת לכלים שתחתיה מבחוץ,-1
דרצוצה היא פשיטא דבוקעת ועולה,-1
דמיירי שהתנור משוקע בקרקע,-1
באהל לא יטמא [במגע],-1
שער טמאים ונמשכים אחריה,-1
בירר את דבריו,-1
כדין קרקע ואינה בוקעת,-1
נעשים אהלים לטהר ואילו לא,-1
קתני דכלים שאינם,-1
כל שבבית וכל שבתוכה וכל,-1
העכו''ם אמר למעלה שבודקין אותו,-1
צדה איירי ומקצתה בפנים ומקצתה בחוץ,-1
וא''ת כשאין בו פותח טפח,-1
זה במשנה שם,-1
לי שרבינו סובר,-1
והשתא קאמר שמ''ש,-1
רבנן לא ממעטי,-1
פותח טפח אשר ממנה נכנס,-1
אחד והילכך טומאה באחד מהם כלים שבכולם,-1
ואין בין פיה לכותל פותח טפח בין,-1
פותח טפח כו' א''א לא,-1
שמטמא בהיסט ק''ו מנבילה,-1
הטומאה בתוכה טמא כל,-1
הם כאהלים ואינם ככלים,-1
מטמאין את הכל וכו',-1
שם פותח טפח הכל טמא,-1
הבית כל מה שבבית,-1
שחוץ לעיגול ריבוע של טפח על,-1
פותח טפח בין אחת כדאמרן בין,-1
חילוק זה שחילק הראב''ד,-1
ממנו מי שילך מביתו,-1
על טפח הכל טמא ר''ל העלייה וכל,-1
דגיטין (דף ח',-1
הבית שהטומאה נכנסת לכלים דרך הפתח וכשאין,-1
עובי (חרסה) [גגה] טפח כבר התפשטה,-1
ואם לא היה באותו,-1
שתיהם בלבד טמא הקדים לומר דהיינו,-1
אלמא לאו בר קבולי,-1
רבי אומר החמירו בקנה,-1
בה נמי בד''א,-1
ר''א מטמא את,-1
נר או להשקיף ממנו מי,-1
דליכא כזית בצד אחד א''א לכל צד,-1
של עץ כמבואר בדבריו,-1
היוצאות מן הגדר,-1
כלים שתחתיו טמאים משום דדרך,-1
וע''פ זה נפרש לדעת,-1
והנה יש בספרי הדפוס,-1
לקבל מעזיבה בינונית ולא תיקשי לן,-1
גבוהה מן הארץ טפח טומאה תחתיה או,-1
דרך דופני הכוורת,-1
דליתנהו דמי ומקומם חשיב חלל אבל שיש,-1
וה''ה לחביריו וכן בפרק ר',-1
אלא באויר שבין,-1
ר''א מטמא את הבית ורבי,-1
עליו שהרי שנינו ברפ''ב דאהלות (משנה,-1
שהיא אסורה ואין,-1
תחתיהם וביניהם טמא היתה הטומאה ביניהם,-1
כאילו היא על גבה והא תנן,-1
תוכה וגבה טהור דנצולת,-1
בעצמו והגוף לעצמו ודלא כפירש''י: נשברה,-1
תכנס באוירה לפי שהיא,-1
וידוע דהלכה כרבי יהושע: כתב עוד הראב''ד,-1
שלשת הדברים הם מיוחדים,-1
או מחזקת מ' סאה כדברי,-1
לבית דרך פתח,-1
שפינה המת משם טמא טומאת ז' דהוה,-1
הטומאה לצדדין עכ''ל,-1
כסף משנה מת שהרקיבו עצמותיו,-1
של יד שהרי הוא בכלל כלי אבנים,-1
גבוה מן הפתח ג' נדבכין שהם י''ב,-1
שהרי עירב הטומאה ותירץ הר''י,-1
וכי עונשין מן הדין גילוי,-1
ומצלת על תחתיה,-1
עץ דמה לנו,-1
שם במשנה והטעם מפני,-1
דאדם וכלים אפילו כלים שאינם,-1
משנה דם החי וכו',-1
תחתיה או בבית,-1
מטהר עין של,-1
הנוגע בגגו של קבר,-1
שטומאה תחתיה אינו מן המנין,-1
הוה סבר גמרא דהלכה כוותיה,-1
שלא נשאר בה,-1
נתון על ארבעה כלים טומאה,-1
כולם הלכה למשה,-1
נמצא אלכסונו עודף על,-1
אין שום חסרון וכך היא היה העליון,-1
בפירוש המשנה דאיירי,-1
פי' כי אמרינן טומאה בבית מה שבתוכו,-1
ואם תאמר היכי,-1
ברישא ופשיטא נמי שמ''ש כנגד הטומאה,-1
על גבה מבחוץ כל שהוא כנגד,-1
הנך שמביאין וחוצצין י''ל,-1
כשעורה מן המת וזהו ההפרש בין אבר,-1
באחד מהם כלים שעל גבה טהורים וכן,-1
שהבשר הפורש מן החי טהור ואבר הפורש,-1
טמא אלא הבית בתוכה הכל טמא פירוש,-1
אבן מסמא נתבאר,-1
לבית דרך פתח פיו ועוד דגבי מגדל,-1
הראב''ד טומאה תחתיו אינו מביא את,-1
ואינם חוצצין וכו',-1
שפסק כר''י בן נורי,-1
גם זה שם ואם,-1
בפי''ב: ועל מ''ש רבינו,-1
שעל גבה טהורים וכן,-1
ארבעים סאה עסקינן אבל קשה,-1
כסף משנה אדם שהאהיל,-1
התורה ועוד שכל אותם השנויים,-1
הראב''ד לא מצאתי מי שחילק בו,-1
דטומאה רצוצה היא,-1
דתנן תנור שהוא עומד בתוך הבית,-1
שהוא שיעור אהל להביא הטומאה הנה נטמאו,-1
כלים שע''ג רואים אותם,-1
הקורות ונוסחת התוס' שאנו רואים את הקורות,-1
מתחשב הילכך טבלא שטומאה תחתיה,-1
זו כדין בבא דלעיל המתחלת,-1
ומ''ש היתה גבוהה,-1
טפח ומחצה וכו',-1
"דופן (דף מ""ב) כמ''ש בסמוך",-1
כי נתערבה הטומאה משא''כ שם שאין,-1
אין בארובות פותח טפח והיתה טומאה,-1
הראב''ד ולמטה מג' בבית,-1
עצמו אם נשאר עליו כזית בשר מטמא,-1
משום מדור העכו''ם לא חשש לה,-1
"וכתנא קמא ואמרינן בגמרא (דף נ""ה) דלרבי",-1
דקתני ויורד: ומה שכתב הנוגע בו מתוכו,-1
ויודעים שמותר לנטוע בזו וכו' א''א לא,-1
ולכך אמרו שאינו חשוב כגוף,-1
מן הארץ טפח טומאה תחתיה או,-1
כיון דרצוצה היא פשיטא דבוקעת,-1
על פסוק הנוגע במת לכל,-1
טומאת מת ר''ל הזאת שלישי,-1
פרק י''ג דאהלות:,-1
כלים או בגדים,-1
מ''ש רבינו אם היה בארובה פותח,-1
כלומר תחתיה והבית,-1
וכשאנו מגביהים אצבע למעלה מאמצע גבהה,-1
פתח אשר יעשה מברזל וזה,-1
לישנא דמתני' ומש''ה,-1
על התחתון פותח טפח,-1
למטה כמו חביות שלנו וע''פ הדברים,-1
יהושע: כתב עוד הראב''ד,-1
דשם פיה לחוץ,-1
לקורה שעליה מיירי ומשום,-1
שם טפח המגדל חוצץ בפני הטומאה שלא,-1
על פי שמפרכסים,-1
נושאי המת במת על,-1
ממה שימשך לאוירה הנה החבית,-1
עד שתהיינה ארכובותיו נוקשות זו,-1
אף במקום שאין,-1
התנאי האחד שיהיה שם פותח טפח,-1
גללים מביאים ולא חוצצין,-1
העליון הוא דקפדינן שיהא,-1
והטומאה מבחוץ איך תבא לתחתיה וכו',-1
דברי רבינו שכתב שכל פרק זה,-1
דזב לענין זה,-1
ג' דאהלות וביאור דברי רבינו,-1
השרשים הקודמים: וראיתי להעתיק פה,-1
בתוך הבית ג' אצבעות,-1
תחת אחת מהן תחת כולן,-1
באויר וכו' עד,-1
